,game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,summary,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,season,h2h_open_price_home,h2h_open_datetime_home,h2h_open_implied_probability_home,h2h_close_price_home,h2h_close_datetime_home,h2h_close_implied_probability_home,h2h_open_price_away,h2h_open_datetime_away,h2h_open_implied_probability_away,h2h_close_price_away,h2h_close_datetime_away,h2h_close_implied_probability_away,totals_open_point,totals_open_price_over,totals_open_datetime_over,totals_open_implied_probability_over,totals_close_point,totals_close_price_over,totals_close_datetime_over,totals_close_implied_probability_over,totals_open_price_under,totals_open_datetime_under,totals_open_implied_probability_under,totals_close_price_under,totals_close_datetime_under,totals_close_implied_probability_under
3477,717765,2023-06-15 00:05:00+00:00,6/14/23,R,Final,Los Angeles Angels,Texas Rangers,108,140,N,1,Andrew Heaney,Reid Detmers,,,3,6,9,Top,5325,Globe Life Field,[],LAA leads 2-1,2023-06-14 - Los Angeles Angels (3) @ Texas Rangers (6) (Final),Texas Rangers,Los Angeles Angels,Josh Sborz,Jimmy Herget,,2023,-143,2023-06-13 23:51:48.388888832+00:00,0.5885,-140,2023-06-14 23:54:49.611111168+00:00,0.5833,118,2023-06-13 23:51:48.388888832+00:00,0.4587,121,2023-06-14 23:54:49.611111168+00:00,0.4525,9.5,-107,2023-06-13 23:37:32.352941056+00:00,0.5169,9,-120,2023-06-14 23:30:32.058823680+00:00,0.5455,-113,2023-06-13 23:37:32.352941056+00:00,0.5305,100,2023-06-14 23:30:32.058823680+00:00,0.5
3478,717764,2023-06-15 00:10:00+00:00,6/14/23,R,Final,Cincinnati Reds,Kansas City Royals,113,118,N,1,Daniel Lynch IV,Ben Lively,,,7,4,9,Bottom,7,Kauffman Stadium,[],CIN wins 3-0,2023-06-14 - Cincinnati Reds (7) @ Kansas City Royals (4) (Final),Cincinnati Reds,Kansas City Royals,Ben Lively,Daniel Lynch IV,Alexis Díaz,2023,-105,2023-06-13 23:48:27.777777664+00:00,0.5122,-105,2023-06-14 23:54:49.611111168+00:00,0.5122,-115,2023-06-13 23:48:27.777777664+00:00,0.5349,-113,2023-06-14 23:54:49.611111168+00:00,0.5305,9,-109,2023-06-13 23:43:56.062500096+00:00,0.5215,9.5,-105,2023-06-14 23:55:13.375000064+00:00,0.5122,-110,2023-06-13 23:43:56.062500096+00:00,0.5238,-117,2023-06-14 23:55:13.375000064+00:00,0.5392
3479,717762,2023-06-15 00:10:00+00:00,6/14/23,R,Final,Washington Nationals,Houston Astros,120,117,N,1,Framber Valdez,Josiah Gray,,,4,5,9,Bottom,2392,Minute Maid Park,[],HOU wins 2-0,2023-06-14 - Washington Nationals (4) @ Houston Astros (5) (Final),Houston Astros,Washington Nationals,Ryan Pressly,Hunter Harvey,,2023,-260,2023-06-13 23:45:07.444444416+00:00,0.7222,-248,2023-06-14 23:54:49.611111168+00:00,0.7126,210,2023-06-13 23:45:07.444444416+00:00,0.3226,204,2023-06-14 23:54:49.611111168+00:00,0.3289,7.5,-104,2023-06-14 00:09:18.235293952+00:00,0.5098,7.5,-105,2023-06-14 23:55:14.117646848+00:00,0.5122,-116,2023-06-14 00:09:18.235293952+00:00,0.537,-115,2023-06-14 23:55:14.117646848+00:00,0.5349
3480,717758,2023-06-15 01:40:00+00:00,6/14/23,R,Final,Cleveland Guardians,San Diego Padres,114,135,N,1,Michael Wacha,Aaron Civale,,,0,5,9,Top,2680,Petco Park,[],SD wins 2-0,2023-06-14 - Cleveland Guardians (0) @ San Diego Padres (5) (Final),San Diego Padres,Cleveland Guardians,Michael Wacha,Aaron Civale,,2023,-147,2023-06-13 23:58:25.055555584+00:00,0.5951,-165,2023-06-15 00:54:51.222222080+00:00,0.6226,121,2023-06-13 23:58:25.055555584+00:00,0.4525,140,2023-06-15 00:54:51.222222080+00:00,0.4167,8,-105,2023-06-13 23:44:37.529411840+00:00,0.5122,8.5,-112,2023-06-15 00:54:57+00:00,0.5283,-115,2023-06-13 23:44:37.529411840+00:00,0.5349,-108,2023-06-15 00:54:57+00:00,0.5192
3481,717761,2023-06-15 01:40:00+00:00,6/14/23,R,Final,Tampa Bay Rays,Oakland Athletics,139,133,N,1,Luis Medina,Tyler Glasnow,,,6,3,9,Bottom,10,Oakland Coliseum,[],OAK leads 2-1,2023-06-14 - Tampa Bay Rays (6) @ Oakland Athletics (3) (Final),Tampa Bay Rays,Oakland Athletics,Tyler Glasnow,Luis Medina,Jason Adam,2023,230,2023-06-13 23:58:25.055555584+00:00,0.303,230,2023-06-15 00:54:51.222222080+00:00,0.303,-278,2023-06-13 23:58:25.055555584+00:00,0.7354,-278,2023-06-15 00:54:51.222222080+00:00,0.7354,8.5,-105,2023-06-13 23:44:37.529411840+00:00,0.5122,8,-115,2023-06-15 00:54:57+00:00,0.5349,-115,2023-06-13 23:44:37.529411840+00:00,0.5349,-105,2023-06-15 00:54:57+00:00,0.5122
3482,717757,2023-06-15 01:40:00+00:00,6/14/23,R,Final,Philadelphia Phillies,Arizona Diamondbacks,143,109,N,1,Merrill Kelly,Ranger Suárez,,,4,3,10,Bottom,15,Chase Field,[],PHI leads 2-1,2023-06-14 - Philadelphia Phillies (4) @ Arizona Diamondbacks (3) (Final),Philadelphia Phillies,Arizona Diamondbacks,Craig Kimbrel,Scott McGough,José Alvarado,2023,-130,2023-06-13 23:58:25.055555584+00:00,0.5652,-125,2023-06-15 00:54:51.222222080+00:00,0.5556,111,2023-06-13 23:58:25.055555584+00:00,0.4739,106,2023-06-15 00:54:51.222222080+00:00,0.4854,8.5,-108,2023-06-13 23:44:37.529411840+00:00,0.5192,8,-110,2023-06-15 00:54:57+00:00,0.5238,-112,2023-06-13 23:44:37.529411840+00:00,0.5283,-110,2023-06-15 00:54:57+00:00,0.5238
3483,717759,2023-06-15 01:40:00+00:00,6/14/23,R,Final,Miami Marlins,Seattle Mariners,146,136,N,1,Luis Castillo,Eury Pérez,,,4,1,9,Bottom,680,T-Mobile Park,[],SEA wins 2-1,2023-06-14 - Miami Marlins (4) @ Seattle Mariners (1) (Final),Miami Marlins,Seattle Mariners,Eury Pérez,Luis Castillo,,2023,-185,2023-06-13 23:55:04.833333248+00:00,0.6491,-188,2023-06-15 00:54:51.222222080+00:00,0.6528,155,2023-06-13 23:55:04.833333248+00:00,0.3922,158,2023-06-15 00:54:51.222222080+00:00,0.3876,7,-114,2023-06-13 23:41:05.529411584+00:00,0.5327,6.5,-110,2023-06-15 00:54:57+00:00,0.5238,-105,2023-06-13 23:41:05.529411584+00:00,0.5122,-110,2023-06-15 00:54:57+00:00,0.5238
3484,717760,2023-06-15 02:10:00+00:00,6/14/23,R,Final,Chicago White Sox,Los Angeles Dodgers,145,119,N,1,Clayton Kershaw,Mike Clevinger,,,8,4,9,Bottom,22,Dodger Stadium,['ESPN'],Series tied 1-1,2023-06-14 - Chicago White Sox (8) @ Los Angeles Dodgers (4) (Final),Chicago White Sox,Los Angeles Dodgers,Reynaldo López,Alex Vesia,,2023,-270,2023-06-14 01:15:03.055555584+00:00,0.7297,-250,2023-06-15 01:55:12.333333504+00:00,0.7143,220,2023-06-14 01:15:03.055555584+00:00,0.3125,208,2023-06-15 01:55:12.333333504+00:00,0.3247,8.5,-106,2023-06-14 01:16:15.235294208+00:00,0.5146,8,-113,2023-06-15 00:51:47.764705792+00:00,0.5305,-110,2023-06-14 01:16:15.235294208+00:00,0.5238,-107,2023-06-15 00:51:47.764705792+00:00,0.5169
3485,717753,2023-06-15 17:05:00+00:00,6/15/23,R,Final,Toronto Blue Jays,Baltimore Orioles,141,110,N,1,Tyler Wells,Yusei Kikuchi,,,2,4,9,Top,2,Oriole Park at Camden Yards,['MLBN (out-of-market only)'],BAL wins 2-1,2023-06-15 - Toronto Blue Jays (2) @ Baltimore Orioles (4) (Final),Baltimore Orioles,Toronto Blue Jays,Tyler Wells,Yimi García,Félix Bautista,2023,-125,2023-06-14 23:21:43.111111168+00:00,0.5556,-118,2023-06-15 16:55:09.888888832+00:00,0.5413,106,2023-06-14 23:21:43.111111168+00:00,0.4854,100,2023-06-15 16:55:09.888888832+00:00,0.5,9,-110,2023-06-14 23:26:55.117647104+00:00,0.5238,9,-105,2023-06-15 16:55:11.705882368+00:00,0.5122,-108,2023-06-14 23:26:55.117647104+00:00,0.5192,-115,2023-06-15 16:55:11.705882368+00:00,0.5349
3486,717756,2023-06-15 19:37:00+00:00,6/15/23,R,Final,Tampa Bay Rays,Oakland Athletics,139,133,N,1,Paul Blackburn,Taj Bradley,,,4,3,9,Bottom,10,Oakland Coliseum,['MLBN (out-of-market only)' 'MLB.tv Free Game'],Series tied 2-2,2023-06-15 - Tampa Bay Rays (4) @ Oakland Athletics (3) (Final),Tampa Bay Rays,Oakland Athletics,Robert Stephenson,Austin Pruitt,Pete Fairbanks,2023,165,2023-06-14 23:21:43.111111168+00:00,0.3774,175,2023-06-15 18:55:11.166666752+00:00,0.3636,-199,2023-06-14 23:21:43.111111168+00:00,0.6656,-207,2023-06-15 18:55:11.166666752+00:00,0.6743,8.5,-110,2023-06-15 00:05:48.411764736+00:00,0.5238,8.5,-110,2023-06-15 18:55:10.352941056+00:00,0.5238,-110,2023-06-15 00:05:48.411764736+00:00,0.5238,-110,2023-06-15 18:55:10.352941056+00:00,0.5238
3487,717755,2023-06-15 19:40:00+00:00,6/15/23,R,Final,Philadelphia Phillies,Arizona Diamondbacks,143,109,N,1,Ryne Nelson,Aaron Nola,,,5,4,9,Bottom,15,Chase Field,['MLBN (out-of-market only)'],PHI wins 3-1,2023-06-15 - Philadelphia Phillies (5) @ Arizona Diamondbacks (4) (Final),Philadelphia Phillies,Arizona Diamondbacks,Aaron Nola,Ryne Nelson,Craig Kimbrel,2023,110,2023-06-14 23:21:43.111111168+00:00,0.4762,113,2023-06-15 18:55:11.166666752+00:00,0.4695,-130,2023-06-14 23:21:43.111111168+00:00,0.5652,-132,2023-06-15 18:55:11.166666752+00:00,0.569,9,-112,2023-06-14 23:37:34.352941056+00:00,0.5283,9,-111,2023-06-15 18:55:10.352941056+00:00,0.5261,-108,2023-06-14 23:37:34.352941056+00:00,0.5192,-108,2023-06-15 18:55:10.352941056+00:00,0.5192
3488,717752,2023-06-15 23:10:00+00:00,6/15/23,R,Final,Detroit Tigers,Minnesota Twins,116,142,N,1,Sonny Gray,Matthew Boyd,,,8,4,9,Bottom,3312,Target Field,[],DET leads 1-0,2023-06-15 - Detroit Tigers (8) @ Minnesota Twins (4) (Final),Detroit Tigers,Minnesota Twins,Matthew Boyd,Jovani Moran,,2023,-209,2023-06-14 23:51:42.722222336+00:00,0.6764,-210,2023-06-15 22:55:02.333333248+00:00,0.6774,175,2023-06-14 23:51:42.722222336+00:00,0.3636,176,2023-06-15 22:55:02.333333248+00:00,0.3623,8,-110,2023-06-15 00:30:29.235294208+00:00,0.5238,7.5,-115,2023-06-15 22:41:05.882352896+00:00,0.5349,-110,2023-06-15 00:30:29.235294208+00:00,0.5238,-105,2023-06-15 22:41:05.882352896+00:00,0.5122
3489,717754,2023-06-15 23:20:00+00:00,6/15/23,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,AJ Smith-Shawver,Kyle Freeland,,,3,8,9,Top,4705,Truist Park,[],ATL leads 1-0,2023-06-15 - Colorado Rockies (3) @ Atlanta Braves (8) (Final),Atlanta Braves,Colorado Rockies,AJ Smith-Shawver,Kyle Freeland,Michael Tonkin,2023,-240,2023-06-15 04:44:40.055555584+00:00,0.7059,-265,2023-06-15 22:55:02.333333248+00:00,0.726,200,2023-06-15 04:44:40.055555584+00:00,0.3333,217,2023-06-15 22:55:02.333333248+00:00,0.3155,9,-110,2023-06-15 05:05:25.882352896+00:00,0.5238,9,-108,2023-06-15 22:55:13.352941056+00:00,0.5192,-110,2023-06-15 05:05:25.882352896+00:00,0.5238,-112,2023-06-15 22:55:13.352941056+00:00,0.5283
3490,717747,2023-06-16 00:05:00+00:00,6/15/23,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,Marcus Stroman,Johan Oviedo,,,2,7,9,Top,17,Wrigley Field,[],CHC wins 3-0,2023-06-15 - Pittsburgh Pirates (2) @ Chicago Cubs (7) (Final),Chicago Cubs,Pittsburgh Pirates,Marcus Stroman,Johan Oviedo,,2023,-152,2023-06-15 16:55:09+00:00,0.6032,-152,2023-06-15 23:55:02.117647104+00:00,0.6032,130,2023-06-15 16:55:09+00:00,0.4348,130,2023-06-15 23:55:02.117647104+00:00,0.4348,7,-105,2023-06-15 17:17:41.375000064+00:00,0.5122,7,100,2023-06-15 23:55:12.375000064+00:00,0.5,-115,2023-06-15 17:17:41.375000064+00:00,0.5349,-118,2023-06-15 23:55:12.375000064+00:00,0.5413
3491,717751,2023-06-16 00:05:00+00:00,6/15/23,R,Final,Los Angeles Angels,Texas Rangers,108,140,N,1,Nathan Eovaldi,Shohei Ohtani,,,5,3,9,Bottom,5325,Globe Life Field,['FS1'],LAA wins 3-1,2023-06-15 - Los Angeles Angels (5) @ Texas Rangers (3) (Final),Los Angeles Angels,Texas Rangers,Shohei Ohtani,Nathan Eovaldi,Jacob Webb,2023,-129,2023-06-14 23:41:40.888888832+00:00,0.5633,-135,2023-06-15 23:55:03.833333248+00:00,0.5745,109,2023-06-14 23:41:40.888888832+00:00,0.4785,115,2023-06-15 23:55:03.833333248+00:00,0.4651,8.5,-110,2023-06-15 00:13:51.437499904+00:00,0.5238,8.25,-114,2023-06-15 23:55:14.750000128+00:00,0.5327,-109,2023-06-15 00:13:51.437499904+00:00,0.5215,-107,2023-06-15 23:55:14.750000128+00:00,0.5169
3492,717746,2023-06-16 00:10:00+00:00,6/15/23,R,Final,Washington Nationals,Houston Astros,120,117,N,1,Cristian Javier,MacKenzie Gore,,,4,1,10,Bottom,2392,Minute Maid Park,[],HOU wins 2-1,2023-06-15 - Washington Nationals (4) @ Houston Astros (1) (Final),Washington Nationals,Houston Astros,Hunter Harvey,Phil Maton,Carl Edwards Jr.,2023,-225,2023-06-15 00:28:19.277777920+00:00,0.6923,-200,2023-06-15 23:55:03.833333248+00:00,0.6667,191,2023-06-15 00:28:19.277777920+00:00,0.3436,170,2023-06-15 23:55:03.833333248+00:00,0.3704,8,-110,2023-06-15 01:05:41.588235264+00:00,0.5238,8,-111,2023-06-15 23:55:13.588235264+00:00,0.5261,-110,2023-06-15 01:05:41.588235264+00:00,0.5238,-108,2023-06-15 23:55:13.588235264+00:00,0.5192
3493,717750,2023-06-16 00:40:00+00:00,6/15/23,R,Final,Cleveland Guardians,San Diego Padres,114,135,N,1,Ryan Weathers,Logan Allen,,,8,6,9,Bottom,2680,Petco Park,['MLBN (out-of-market only)'],SD wins 2-1,2023-06-15 - Cleveland Guardians (8) @ San Diego Padres (6) (Final),Cleveland Guardians,San Diego Padres,Trevor Stephan,Ryan Weathers,Emmanuel Clase,2023,-162,2023-06-15 00:54:27.833333248+00:00,0.6183,-125,2023-06-15 23:55:03.833333248+00:00,0.5556,138,2023-06-15 00:54:27.833333248+00:00,0.4202,103,2023-06-15 23:55:03.833333248+00:00,0.4926,8,-107,2023-06-15 01:01:38.117646848+00:00,0.5169,8.5,-115,2023-06-15 22:58:43.941176576+00:00,0.5349,-112,2023-06-15 01:01:38.117646848+00:00,0.5283,-105,2023-06-15 22:58:43.941176576+00:00,0.5122
3494,717748,2023-06-16 02:10:00+00:00,6/15/23,R,Final,Chicago White Sox,Los Angeles Dodgers,145,119,N,1,Michael Grove,Dylan Cease,,,4,5,11,Bottom,22,Dodger Stadium,['MLBN (out-of-market only)'],LAD wins 2-1,2023-06-15 - Chicago White Sox (4) @ Los Angeles Dodgers (5) (Final),Los Angeles Dodgers,Chicago White Sox,Caleb Ferguson,Garrett Crochet,,2023,-150,2023-06-15 00:51:38.777777664+00:00,0.6,-143,2023-06-16 01:55:08.166666752+00:00,0.5885,128,2023-06-15 00:51:38.777777664+00:00,0.4386,123,2023-06-16 01:55:08.166666752+00:00,0.4484,9,-107,2023-06-15 01:30:29+00:00,0.5169,9,100,2023-06-16 00:30:30.647058944+00:00,0.5,-113,2023-06-15 01:30:29+00:00,0.5305,-120,2023-06-16 00:30:30.647058944+00:00,0.5455
3495,717744,2023-06-16 18:20:00+00:00,6/16/23,R,Final,Baltimore Orioles,Chicago Cubs,110,112,N,1,Kyle Hendricks,Cole Irvin,,,3,10,9,Top,17,Wrigley Field,['MLBN (out-of-market only)'],CHC leads 1-0,2023-06-16 - Baltimore Orioles (3) @ Chicago Cubs (10) (Final),Chicago Cubs,Baltimore Orioles,Kyle Hendricks,Cole Irvin,,2023,100,2023-06-16 04:47:55.888888832+00:00,0.5,-127,2023-06-16 17:54:48.722222080+00:00,0.5595,-116,2023-06-16 04:47:55.888888832+00:00,0.537,110,2023-06-16 17:54:48.722222080+00:00,0.4762,8,-110,2023-06-16 10:16:02.235294208+00:00,0.5238,8.5,-105,2023-06-16 17:55:07.647058944+00:00,0.5122,-110,2023-06-16 10:16:02.235294208+00:00,0.5238,-115,2023-06-16 17:55:07.647058944+00:00,0.5349
3496,717749,2023-06-16 23:05:00+00:00,6/16/23,R,Final,Miami Marlins,Washington Nationals,146,120,N,1,Trevor Williams,Sandy Alcantara,,,6,5,9,Bottom,3309,Nationals Park,['MLBN (out-of-market only)'],MIA leads 1-0,2023-06-16 - Miami Marlins (6) @ Washington Nationals (5) (Final),Miami Marlins,Washington Nationals,Andrew Nardi,Carl Edwards Jr.,A.J. Puk,2023,155,2023-06-16 03:08:12.388888832+00:00,0.3922,131,2023-06-16 22:54:34+00:00,0.4329,-186,2023-06-16 03:08:12.388888832+00:00,0.6503,-155,2023-06-16 22:54:34+00:00,0.6078,8.5,-110,2023-06-16 02:48:05.176470528+00:00,0.5238,8,-115,2023-06-16 22:54:44.352941056+00:00,0.5349,-110,2023-06-16 02:48:05.176470528+00:00,0.5238,-105,2023-06-16 22:54:44.352941056+00:00,0.5122
3497,717743,2023-06-16 23:10:00+00:00,6/16/23,R,Final,St. Louis Cardinals,New York Mets,138,121,N,1,Tylor Megill,Miles Mikolas,,,1,6,9,Top,3289,Citi Field,['MLB.tv Free Game'],NYM leads 1-0,2023-06-16 - St. Louis Cardinals (1) @ New York Mets (6) (Final),New York Mets,St. Louis Cardinals,Tylor Megill,Miles Mikolas,,2023,-112,2023-06-15 23:05:05+00:00,0.5283,100,2023-06-16 22:37:53.500000+00:00,0.5,-105,2023-06-15 23:05:05+00:00,0.5122,-119,2023-06-16 22:37:53.500000+00:00,0.5434,8.5,-115,2023-06-15 23:34:01.882352896+00:00,0.5349,9,-105,2023-06-16 22:54:44.352941056+00:00,0.5122,-105,2023-06-15 23:34:01.882352896+00:00,0.5122,-110,2023-06-16 22:54:44.352941056+00:00,0.5238
3498,717742,2023-06-16 23:10:00+00:00,6/16/23,R,Final,New York Yankees,Boston Red Sox,147,111,N,1,Tanner Houck,Domingo Germán,,,5,15,9,Top,3,Fenway Park,['MLBN (out-of-market only)'],BOS leads 1-0,2023-06-16 - New York Yankees (5) @ Boston Red Sox (15) (Final),Boston Red Sox,New York Yankees,Joe Jacques,Domingo Germán,,2023,-113,2023-06-15 23:05:05+00:00,0.5305,-125,2023-06-16 22:54:34+00:00,0.5556,-105,2023-06-15 23:05:05+00:00,0.5122,108,2023-06-16 22:54:34+00:00,0.4808,9.5,-106,2023-06-15 23:34:01.882352896+00:00,0.5146,10,-105,2023-06-16 22:01:42.882352896+00:00,0.5122,-114,2023-06-15 23:34:01.882352896+00:00,0.5327,-115,2023-06-16 22:01:42.882352896+00:00,0.5349
3499,717745,2023-06-16 23:20:00+00:00,6/16/23,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,Jared Shuster,Dinelson Lamet,,,1,8,9,Top,4705,Truist Park,[],ATL leads 2-0,2023-06-16 - Colorado Rockies (1) @ Atlanta Braves (8) (Final),Atlanta Braves,Colorado Rockies,Jared Shuster,Dinelson Lamet,,2023,-250,2023-06-15 23:18:25.444444416+00:00,0.7143,-240,2023-06-16 22:54:34+00:00,0.7059,207,2023-06-15 23:18:25.444444416+00:00,0.3257,200,2023-06-16 22:54:34+00:00,0.3333,9.5,-110,2023-06-15 23:41:07.176470528+00:00,0.5238,10.5,-108,2023-06-16 22:54:44.352941056+00:00,0.5192,-110,2023-06-15 23:41:07.176470528+00:00,0.5238,-110,2023-06-16 22:54:44.352941056+00:00,0.5238
3500,717741,2023-06-17 00:05:00+00:00,6/16/23,R,Final,Toronto Blue Jays,Texas Rangers,141,140,N,1,Martín Pérez,Kevin Gausman,,,2,1,9,Bottom,5325,Globe Life Field,[],TOR leads 1-0,2023-06-16 - Toronto Blue Jays (2) @ Texas Rangers (1) (Final),Toronto Blue Jays,Texas Rangers,Kevin Gausman,Martín Pérez,Jordan Romano,2023,122,2023-06-16 00:18:05.444444416+00:00,0.4505,130,2023-06-16 23:55:01.666666752+00:00,0.4348,-145,2023-06-16 00:18:05.444444416+00:00,0.5918,-150,2023-06-16 23:55:01.666666752+00:00,0.6,8.5,-115,2023-06-16 00:55:05.647058688+00:00,0.5349,9,-104,2023-06-16 23:55:12.235293952+00:00,0.5098,-105,2023-06-16 00:55:05.647058688+00:00,0.5122,-118,2023-06-16 23:55:12.235293952+00:00,0.5413
3501,717737,2023-06-17 00:10:00+00:00,6/16/23,R,Final,Cincinnati Reds,Houston Astros,113,117,N,1,J.P. France,Andrew Abbott,,,2,1,9,Bottom,2392,Minute Maid Park,[],CIN leads 1-0,2023-06-16 - Cincinnati Reds (2) @ Houston Astros (1) (Final),Cincinnati Reds,Houston Astros,Andrew Abbott,J.P. France,Alexis Díaz,2023,-200,2023-06-16 03:08:14.333333248+00:00,0.6667,-166,2023-06-16 23:55:01.666666752+00:00,0.6241,165,2023-06-16 03:08:14.333333248+00:00,0.3774,143,2023-06-16 23:55:01.666666752+00:00,0.4115,9,-105,2023-06-16 03:02:11.705882368+00:00,0.5122,8.5,-110,2023-06-16 23:55:12.235293952+00:00,0.5238,-115,2023-06-16 03:02:11.705882368+00:00,0.5349,-109,2023-06-16 23:55:12.235293952+00:00,0.5215
